sample_key,Acetanaerobacterium,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Afipia,Akkermansia,Alistipes,Alkaliphilus,Alloprevotella,Alloscardovia,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Asaccharospora,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Buttiauxella,Butyricicoccus,Butyricimonas,Carnobacterium,Catabacter,Catenibacterium,Cellulosilyticum,Christensenella,Citrobacter,Cloacibacterium,Clostridium,Collinsella,Coprobacillus,Coprococcus,Corynebacterium,Denitrobacterium,Desulfovibrio,Dialister,Dielma,Dorea,Eggerthella,Eisenbergiella,Enterobacter,Enterococcus,Enterorhabdus,Epulopiscium,Erysipelatoclostridium,Escherichia,Eubacterium,Ezakiella,Faecalibacterium,Faecalitalea,Fastidiosipila,Finegoldia,Flavonifractor,Fusicatenibacter,Fusobacterium,Gallicola,Gardnerella,Gemella,Gordonibacter,Granulicatella,Hafnia,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Intestinibacter,Intestinimonas,Klebsiella,Kluyvera,Kocuria,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lysinibacillus,Marvinbryantia,Megasphaera,Methanobacterium,Methanobrevibacter,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Murdochiella,Negativicoccus,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Other,Oxalobacter,Paenibacillus,Paeniclostridium,Pantoea,Parabacteroides,Paraclostridium,Paraprevotella,Parasutterella,Parvimonas,Pediococcus,Peptoclostridium,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Pseudoflavonifractor,Pseudomonas,Rhodococcus,Robinsoniella,Romboutsia,Roseburia,Rothia,Ruminiclostridium,Ruminococcus,Sarcina,Selenomonas,Senegalimassilia,Shuttleworthia,Slackia,Solobacterium,Staphylococcus,Streptococcus,Subdoligranulum,Succiniclasticum,Sutterella,Terrisporobacter,Thermus,Tissierella,Turicibacter,Tyzzerella,Varibaculum,Victivallis,Weissella,c__Chloroplast,c__Cyanobacteria,c__Mollicutes,f__Actinomycetaceae,f__Christensenellaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Defluviitaleaceae,f__Enterobacteriaceae,f__Erysipelotrichaceae,f__Family XI,f__Family XIII,f__Gemmatimonadaceae,f__Lachnospiraceae,f__Neisseriaceae,f__Peptococcaceae,f__Prevotellaceae,f__Rikenellaceae,f__Ruminococcaceae,g__*Soleaferrea,g__*Stoquefichus,o__Bacteroidales,o__Clostridiales,o__Lactobacillales
41__41B__RDC__1.0__0H,0,0,0,0,53,0,92,25,0,0,0,0,0,0,1297,39,0,0,0,140,0,6667,0,19764,0,0,0,0,0,0,0,0,0,0,11,955,0,1004,0,0,0,128,0,1471,40,0,0,0,0,0,20,11,2243,0,4748,0,0,0,0,3332,0,0,0,0,0,0,0,490,0,0,0,0,39,0,0,0,0,1195,0,0,11,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,119,0,110,3544,0,0,0,0,0,0,0,113,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,14,0,17,0,323,0,107,0,1062,0,0,0,0,913,0,0,0,54,0
41__41B__RDC__1.0__48H,15,0,0,20,0,0,1103,161,0,0,0,33,22,0,110,78,0,0,0,1752,0,287,0,2596,0,104,14,3425,32,0,0,0,0,0,1743,7559,0,410,0,0,0,573,16,917,379,0,0,0,0,0,11,10361,195,0,532,0,0,0,84,67,0,0,0,0,37,0,0,23,31,0,0,0,4083,0,0,0,0,1545,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,33,0,0,1980,0,0,15,0,0,0,64,503,0,0,0,0,0,0,0,0,0,23,29,0,28,271,0,0,0,0,0,0,0,108,4839,0,0,0,0,0,100,106,0,0,0,0,0,0,0,139,0,0,0,0,41,0,47,0,1158,0,0,0,0,838,12,0,0,0,0
41__41B__RDC__2.0__0H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41__41B__RDC__2.0__48H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1877,0,7841,0,2395,0,0,0,592,0,0,0,0,0,0,6980,8335,0,333,0,0,0,179,0,1370,15,0,0,0,0,0,0,5555,2158,0,2131,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,534,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,19,13,0,0,57,0,0,0,0,0,0,0,45,1306,0,73,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,13,0,0,0,11,0
41__41B__SDC__1.0__0H,0,0,0,22,0,0,142,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,10886,0,20801,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,2773,218,0,0,0,0,0,121,60,155,0,760,18,0,0,0,331,0,0,0,0,0,0,0,4567,0,0,0,0,83,0,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,145,36,0,0,0,0,0,0,0,297,244,13,0,0,0,0,80,0,0,0,0,0,0,0,0,83,16,0,0,0,0,0,24,0,1119,0,0,0,0,384,0,0,0,0,0
41__41B__SDC__1.0__48H,16,0,0,13,0,0,2362,171,0,0,0,0,28,0,114,141,0,0,0,5804,11,5516,11,3273,0,82,68,3089,19,0,0,0,0,0,9689,7038,0,322,0,0,0,150,0,1272,365,0,0,0,17,0,22,14913,301,0,731,0,0,0,388,347,0,0,0,0,28,0,0,328,19,0,0,14,5076,0,0,0,0,1377,0,0,14,0,0,0,14,0,0,86,0,0,0,0,0,166,0,0,0,0,28,0,23,74,0,1151,78,0,0,0,0,0,27,17,0,104,0,0,0,0,0,0,0,1090,31,0,246,144,67,0,20,0,250,0,0,68,3396,0,246,260,0,0,449,17,0,0,0,0,0,0,0,136,230,0,0,0,97,0,179,0,1834,0,0,0,0,1284,0,0,0,505,0
41__41B__SDC__2.0__0H,0,0,0,57,161,0,63,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,11215,0,30695,0,0,0,0,0,0,0,0,0,0,182,0,0,16,0,0,0,0,0,2286,136,0,0,0,0,0,81,21,770,0,708,112,0,0,0,1027,0,0,0,0,15,0,0,2087,0,0,0,0,353,0,0,0,0,530,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,33,0,118,468,0,0,0,0,0,0,0,1249,351,0,0,134,0,0,280,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,69,0,2702,0,0,0,0,764,0,0,0,0,0
41__41B__SDC__2.0__48H,0,0,0,0,0,0,0,14,0,0,0,0,0,0,256,0,0,0,0,3041,0,12126,0,5958,0,0,0,828,0,0,0,0,0,0,1813,8892,0,353,0,0,0,234,0,1591,60,0,0,0,0,0,0,6375,1401,0,1764,0,0,0,0,4527,0,0,0,0,20,0,0,0,0,0,0,0,68,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,31,0,0,8895,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,16,53,0,0,83,0,0,0,0,0,0,0,67,4191,0,55,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,595,0,0,0,0,281,0,0,0,14,0
50__50A__No Added Carb__1.0__0H,0,0,0,0,13,0,651,0,0,0,0,0,0,0,1332,48,0,0,0,80,0,3675,0,19026,0,0,0,0,0,69,0,0,0,0,187,923,0,453,0,68,0,49,0,2025,0,0,0,0,68,0,0,0,3515,0,7286,0,0,0,0,1387,0,0,0,0,0,0,0,18,0,0,0,0,298,0,0,0,0,1313,16,966,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,12,0,0,0,0,0,0,0,0,0,23,0,13,0,0,0,0,0,451,283,0,576,768,0,0,109,0,92,0,0,358,1558,0,0,25,0,0,16,0,0,0,0,0,0,24,0,435,0,0,0,0,934,0,107,0,1560,0,0,12,0,1651,0,0,0,136,0
50__50A__No Added Carb__1.0__48H,0,0,0,0,0,0,380,139,0,0,0,0,0,0,131,1018,0,0,0,6284,0,1582,1084,5935,0,0,0,0,0,19,0,0,0,0,8161,1067,0,553,0,14,0,0,0,38,103,0,0,0,30,0,0,376,192,0,522,0,0,0,219,499,0,0,0,0,0,0,0,0,0,0,12,0,132,0,0,0,0,8055,0,19,0,0,0,0,49,0,0,0,0,0,0,39,0,36,105,0,0,0,24,0,0,0,0,1281,5767,0,11,0,0,0,0,0,0,79,0,0,0,0,0,0,126,70,32,0,53,0,0,0,174,0,185,0,0,1785,4968,0,2309,14,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,40,0,0,0,2307,0,0,52,0,2103,37,0,0,64,0
50__50A__RDC__1.0__0H,0,0,0,0,59,0,74,22,0,0,0,0,0,0,801,60,0,0,0,189,0,4249,13,10077,0,0,0,0,0,0,0,0,0,0,0,1520,0,955,0,0,0,180,0,815,0,0,0,0,0,0,0,0,2292,0,3900,0,0,0,0,3036,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,96,0,76,3598,0,0,0,0,0,0,0,61,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,17,0,16,0,485,0,89,0,785,0,0,0,0,896,0,0,0,31,0
50__50A__RDC__1.0__48H,0,0,0,0,0,0,594,133,0,0,0,0,0,0,83,865,0,0,0,8360,0,1863,997,5722,0,0,0,0,0,12,0,0,0,0,4045,1188,0,582,0,0,0,0,0,72,55,0,0,0,20,0,0,366,150,0,527,0,0,0,126,352,0,0,0,0,0,0,0,11,19,0,25,0,116,0,0,0,0,5941,0,28,0,0,0,0,43,0,0,0,0,0,0,30,0,40,102,0,0,0,0,0,0,0,0,1157,9129,0,13,0,0,0,0,12,0,82,0,0,0,0,0,0,93,42,37,0,49,0,0,0,79,0,112,0,0,6754,3434,0,2117,15,0,0,11,0,0,0,0,0,0,0,0,623,0,0,0,0,30,0,11,0,2298,0,0,65,0,1833,22,0,20,58,0
50__50A__RDC__2.0__0H,0,0,0,0,0,0,671,0,0,0,0,0,0,0,1241,37,0,0,0,27,0,2867,0,20235,0,0,0,0,0,70,0,0,0,0,222,699,0,285,0,79,0,0,0,2081,0,0,0,0,94,0,0,0,3567,0,7425,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,1317,23,1138,18,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18,0,0,0,0,0,142,257,0,662,0,0,0,91,0,92,0,0,374,1350,0,0,39,0,0,21,0,0,0,0,0,0,32,0,352,0,0,0,0,928,0,93,0,1710,0,0,0,0,1615,0,0,0,163,0
50__50A__RDC__2.0__48H,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,190,0,6712,0,957,0,0,0,0,0,0,0,0,0,0,265,213,0,0,0,0,0,0,0,17,0,0,0,0,12,0,0,23,0,0,104,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,56,0,604,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,27,0,0,12,0,23816,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,28,0,0,0,35,0
50__50A__SDC__1.0__0H,0,0,0,0,0,0,787,0,0,0,0,0,0,0,1346,44,0,0,0,27,0,3130,0,22697,0,0,0,0,0,85,0,0,0,0,214,840,0,327,0,107,0,0,0,2448,0,0,0,0,132,0,0,0,4098,0,8555,0,0,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,1553,23,1122,18,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,40,0,16,0,0,0,0,0,111,327,0,696,0,0,0,96,0,95,0,0,364,1634,0,0,40,0,0,25,0,0,0,0,0,0,32,0,485,0,0,0,0,1145,0,129,0,1794,0,0,0,0,1798,0,0,0,192,0
50__50A__SDC__1.0__48H,0,0,0,0,14,0,1053,173,0,0,0,0,0,0,133,710,0,0,0,6528,0,2790,881,6968,0,0,0,0,0,16,0,0,0,0,3962,1086,0,388,0,0,0,0,0,41,45,0,0,0,26,13,0,256,206,0,681,0,0,0,157,2425,0,0,0,0,0,0,0,16,14,0,35,0,124,0,0,0,0,4032,0,33,0,0,0,0,52,79,0,0,0,0,0,19,0,32,97,0,0,0,0,0,0,0,0,3242,11381,0,85,0,0,0,0,0,0,160,0,0,0,0,0,0,104,54,29,0,123,0,0,0,94,0,76,245,0,4775,3562,0,1927,0,0,0,14,0,0,0,0,0,0,0,0,667,0,0,0,0,31,0,0,0,2246,0,0,38,0,2205,19,0,23,56,0
50__50A__SDC__2.0__0H,0,0,0,0,0,0,818,0,0,0,0,0,0,0,1377,55,0,0,0,16,0,3226,0,20017,0,0,0,0,0,82,0,0,0,0,214,822,0,266,0,102,0,0,0,2380,0,0,0,0,123,0,0,0,3664,0,7881,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,1369,15,1289,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,46,0,22,0,0,0,0,0,121,306,0,693,0,0,0,108,0,112,0,0,384,1581,0,0,28,0,0,24,0,0,0,0,0,0,27,0,399,0,0,0,0,1025,0,100,0,1762,0,0,0,0,1741,0,0,0,147,0
50__50A__SDC__2.0__48H,0,0,0,0,0,0,64,0,0,0,0,0,0,0,428,0,0,0,0,1321,0,5513,0,2448,0,0,0,0,0,67,0,0,0,0,213,1036,0,422,0,0,0,0,0,152,0,0,0,0,11,0,0,24,360,0,1626,0,0,0,19,6987,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,456,0,0,0,0,0,0,22,49,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,588,4070,0,0,0,0,0,0,0,0,303,0,457,0,0,0,0,0,29,0,0,81,0,0,0,23,0,13,12,0,30594,769,0,505,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1623,0,0,1071,0,358,0,0,0,49,13
50__50B__No Added Carb__1.0__0H,0,0,0,20,0,0,1067,0,0,0,0,0,0,0,1717,53,0,0,0,20,0,4406,0,27539,0,0,0,0,0,105,0,0,0,0,329,1303,0,364,0,114,0,0,0,3221,0,0,0,0,175,0,0,0,5129,0,12355,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,1979,32,1594,15,0,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,29,0,38,0,0,101,0,0,181,372,0,970,151,0,0,171,0,168,0,0,547,2298,0,0,33,0,0,27,0,0,0,12,0,0,53,0,675,0,0,0,0,1702,0,168,0,2391,0,0,28,0,2799,0,0,0,242,0
50__50B__No Added Carb__1.0__48H,0,0,0,0,12,0,915,118,0,0,0,0,0,0,47,51,102,0,0,2559,0,3560,64,4039,0,0,0,7265,0,0,0,0,0,0,1023,4096,0,334,0,16,0,0,0,69,118,0,83,0,43,0,0,8348,168,0,359,0,0,0,424,249,0,0,0,0,0,0,0,0,0,0,36,0,1639,0,0,0,0,2506,0,72,0,0,0,0,52,0,0,0,0,0,0,123,0,37,27,0,0,0,0,0,55,0,0,933,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,140,18,0,0,170,0,0,63,0,157,0,0,116,7506,0,1794,12,0,0,18,0,0,0,0,0,0,0,0,1158,0,0,0,0,199,0,14,0,569,0,0,34,0,949,15,0,0,55,0
50__50B__RDC__1.0__0H,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,3771,0,18932,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,45,0,1082,264,0,0,0,0,0,97,0,2405,0,95,60,0,0,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,90,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,16,0,0,0,0,0,0,0,0,0,0,414,3082,0,0,29,0,0,215,0,0,0,0,0,0,0,0,76,0,0,0,0,95,0,0,0,1352,0,0,0,0,63,0,0,0,0,0
50__50B__RDC__1.0__48H,0,0,0,0,0,0,787,159,0,0,0,0,0,0,20,242,0,0,0,2520,0,3214,39,2834,0,0,0,2997,0,0,0,0,0,0,168,3131,0,292,0,16,0,0,0,14,48,0,0,0,43,0,0,5748,159,0,491,0,0,0,225,185,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,0,0,2650,0,74,0,0,0,0,49,0,0,0,0,0,0,58,0,66,25,0,0,0,0,0,26,0,0,620,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,35,25,0,0,0,0,0,57,0,121,0,0,20286,5235,0,1933,15,0,0,11,0,0,0,0,0,0,0,0,581,0,0,0,0,237,0,0,0,1167,0,0,38,0,898,29,0,0,72,0
50__50B__RDC__2.0__0H,0,0,0,0,12,0,942,0,0,0,0,0,0,0,1251,49,0,0,0,16,0,3671,0,20828,0,0,0,0,0,79,0,0,0,0,204,885,0,302,0,83,0,0,0,2565,0,0,0,0,141,0,0,0,3686,0,10004,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,1535,18,1174,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,0,26,0,0,77,0,0,147,330,0,701,0,0,0,115,0,144,0,0,414,1845,0,0,24,0,0,29,0,0,0,12,0,0,41,0,504,0,0,0,0,1150,0,142,0,1989,0,0,0,0,2422,0,0,0,158,0
50__50B__RDC__2.0__48H,0,0,0,0,0,0,111,0,0,0,0,0,0,0,20,13,0,0,0,54,0,22624,0,4867,0,0,0,276,0,13,0,0,0,0,122,147,0,33,0,0,0,0,0,159,0,0,0,0,11,0,0,398,33,0,625,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,200,0,749,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,14,0,24,0,0,0,0,0,11,0,0,38710,353,0,80,19,0,0,17,0,0,0,0,0,0,0,0,60,0,0,0,0,46,0,0,0,148,0,0,0,0,164,0,0,0,108,0
50__50B__SDC__1.0__0H,0,0,0,0,0,0,334,0,0,0,0,0,0,0,800,22,0,0,0,0,0,1508,0,11956,0,0,0,0,0,37,0,0,0,0,128,361,0,162,0,52,0,0,0,1344,0,0,0,0,43,0,0,0,1969,0,4898,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,734,16,503,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,72,162,0,336,0,0,0,59,0,51,0,0,172,869,0,0,22,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,534,0,70,0,934,0,0,0,0,912,0,0,0,78,0
50__50B__SDC__1.0__48H,0,0,0,0,0,0,218,11,0,0,0,0,0,0,14,96,0,0,0,642,0,10946,13,2399,0,0,0,1784,0,25,0,0,0,0,385,1034,0,113,0,12,0,0,0,19,20,0,0,0,14,0,0,2160,62,0,391,0,0,0,95,67,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,918,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,170,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,0,0,14,0,0,0,19,0,43,0,0,17979,2273,0,407,17,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,69,0,0,0,145,0,0,20,0,319,0,0,0,39,0
50__50B__SDC__2.0__0H,0,0,0,12,0,0,569,0,0,0,0,0,0,0,1101,29,0,0,0,0,0,2480,0,15085,0,0,0,0,0,53,0,0,0,0,148,573,0,222,0,66,0,0,0,2004,0,0,0,0,86,0,0,0,2736,0,6661,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,1113,0,816,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,104,219,0,498,0,0,0,87,0,71,0,0,252,1208,0,0,14,0,0,0,0,0,0,13,0,0,20,0,292,0,0,0,0,817,0,95,0,1229,0,0,0,0,1253,0,0,0,116,0
50__50B__SDC__2.0__48H,0,0,0,0,0,0,418,33,0,0,0,0,0,0,11,184,0,0,0,1116,0,11787,26,3404,0,0,0,3047,0,31,0,0,0,0,514,1634,0,213,0,12,0,0,0,34,20,0,0,0,38,0,0,3140,88,0,484,0,0,0,135,82,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,0,1515,0,384,0,0,0,0,23,0,0,0,0,0,0,60,0,18,0,0,0,0,0,0,32,0,0,296,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,52,40,0,21,0,0,0,35,0,51,0,0,18554,3471,0,733,11,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,164,0,0,0,311,0,0,31,0,624,14,0,0,57,0
58__58A__No Added Carb__1.0__0H,0,0,0,80,251,0,0,0,0,0,0,109,0,0,1661,0,0,59,0,21,0,14890,0,7776,0,0,0,0,0,0,0,0,0,0,489,1488,17,46,0,0,17,43,0,926,214,293,0,0,0,0,26,72,2358,14,0,82,49,0,0,15,12,0,0,14,44,0,0,0,0,0,57,0,143,0,0,0,0,805,0,0,40,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,47,0,242,0,0,0,0,0,0,124,0,12,68,78,96,0,15,0,0,0,12,0,0,3381,22,0,32,1294,0,0,0,0,0,0,0,75,81,127,0,171,0,0,962,0,114,0,0,0,0,0,0,627,0,30,11,0,1765,0,383,0,2450,0,0,0,0,1044,0,0,0,21,0
58__58A__No Added Carb__1.0__48H,0,0,0,0,0,0,299,98,0,0,0,15,0,0,134,0,0,0,0,2721,78,68,22,7965,0,0,0,0,0,0,0,0,0,0,8200,0,43,0,0,0,0,0,0,572,202,57,0,0,0,0,70,72,19,0,19,0,0,12,16,21,0,0,0,0,0,0,0,0,17,0,0,0,13,12,0,0,0,3759,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,13,0,0,0,0,1141,14652,0,171,0,0,0,0,160,0,128,0,0,0,0,0,0,1542,153,513,0,107,0,0,0,0,0,0,0,0,0,628,0,0,0,0,53,55,54,0,0,0,0,0,0,0,1380,0,0,0,0,256,0,0,0,568,0,0,0,13,196,53,0,0,0,0
58__58A__RDC__1.0__0H,0,0,0,12,14,0,991,0,0,0,0,0,0,0,1689,60,0,0,0,25,0,4077,0,28135,0,0,0,0,0,120,0,0,0,0,304,921,0,404,0,130,0,0,0,3084,0,0,0,0,184,0,0,0,5095,0,10627,0,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,1905,26,1637,19,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,14,0,0,0,0,0,0,0,0,0,38,0,25,0,0,0,0,0,165,463,0,952,0,0,0,132,0,164,0,0,471,2004,0,0,37,0,0,32,0,0,0,18,0,0,42,0,562,0,0,0,0,1449,0,168,0,2367,0,0,0,0,2171,0,0,0,208,0
58__58A__RDC__1.0__48H,0,0,0,0,0,0,551,312,0,0,0,13,0,0,909,0,0,0,0,5483,187,844,31,15232,0,0,20,0,0,0,0,0,0,0,7412,121,80,34,0,0,0,0,0,670,227,138,0,0,0,0,201,93,148,0,167,0,0,19,19,53,0,0,0,0,0,0,0,57,54,0,0,0,26,46,0,0,0,3500,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,15,0,0,0,0,1701,18874,0,214,0,0,0,0,15,0,159,0,0,0,0,0,0,1032,57,299,0,159,0,0,0,0,0,0,0,0,14,1005,0,0,0,0,0,54,73,0,0,0,0,0,0,0,1524,0,0,0,0,0,0,0,0,1156,0,0,0,18,258,27,0,0,0,0
58__58A__RDC__2.0__0H,0,0,0,82,292,0,16,0,0,0,0,99,0,0,1844,12,0,55,0,32,0,14853,0,8595,0,0,0,0,0,0,0,0,0,0,738,1343,0,64,0,0,0,57,0,983,225,269,0,0,0,0,22,89,2875,11,0,63,69,0,0,16,17,0,0,17,21,0,0,0,0,0,66,0,227,0,0,0,0,859,0,0,25,0,0,0,80,0,0,0,0,0,0,0,36,0,0,0,0,0,51,0,391,0,0,0,0,0,0,129,0,0,83,113,90,0,0,0,0,0,15,0,0,4349,19,0,49,1337,0,0,0,0,0,0,0,93,90,115,0,234,0,0,1490,0,129,0,0,0,0,0,0,657,0,38,0,0,1645,0,336,0,2393,0,0,0,0,1126,0,0,0,33,0
58__58A__RDC__2.0__48H,0,0,0,0,0,0,184,23,0,0,0,0,0,0,3930,0,0,0,0,3118,12,7139,0,10090,0,0,0,0,0,0,0,0,0,0,5249,1525,0,146,0,0,0,0,0,1142,286,0,0,0,0,0,91,82,686,0,2655,0,0,0,45,374,0,0,0,0,0,0,0,890,30,0,0,0,25,31,0,0,0,1655,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,1643,12222,0,72,0,0,0,0,0,0,252,0,0,0,0,0,0,225,32,145,0,158,0,0,0,0,0,0,57,0,11,1185,0,0,0,0,0,77,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,1936,0,0,0,33,132,65,0,0,0,0
