parameter,entity,estimate,std.error,p.val.adj,s_var,engine
carbohydrateRDC,f__Family XIII,-1.401138025383283,1.353125032190244,0.7076074350554071,1,blmm
carbohydrateSDC,f__Family XIII,-0.3708336001245138,1.3565172756475563,0.9995495627269416,1,blmm
timepoint48H,f__Family XIII,-2.381054964638525,1.5217834726812485,0.833373446478725,1,blmm
obesity_groupobesity,f__Family XIII,-2.089166465267494,0.8914303699505166,0.3514668720538228,1,blmm
carbohydrateRDC:timepoint48H,f__Family XIII,1.496309549198109,1.8332629427229612,0.646513752528245,1,blmm
carbohydrateSDC:timepoint48H,f__Family XIII,0.2779313638184753,1.831358198516053,0.9602020638771658,1,blmm
carbohydrateRDC,f__Lachnospiraceae,-1.2574580517858323,1.1661815300314506,0.7063809681738532,1,blmm
carbohydrateSDC,f__Lachnospiraceae,0.014362897243932098,1.1691640993805699,0.9995495627269416,1,blmm
timepoint48H,f__Lachnospiraceae,0.9382314502738878,1.3109752208568155,0.8946024155306566,1,blmm
obesity_groupobesity,f__Lachnospiraceae,-0.4385034355265843,0.6594155971879793,0.9556676504263105,1,blmm
carbohydrateRDC:timepoint48H,f__Lachnospiraceae,1.6395668582276368,1.5801101401203368,0.5559071001743661,1,blmm
carbohydrateSDC:timepoint48H,f__Lachnospiraceae,1.0302772071682897,1.5784942237404942,0.8928736059068668,1,blmm
carbohydrateRDC,f__Ruminococcaceae,-1.431904416831773,1.228801027083723,0.7063809681738532,1,blmm
carbohydrateSDC,f__Ruminococcaceae,-0.07072558231583458,1.2319734429263018,0.9995495627269416,1,blmm
timepoint48H,f__Ruminococcaceae,1.877959833511345,1.3811187903228368,0.46992841794416274,1,blmm
obesity_groupobesity,f__Ruminococcaceae,-0.7546428267416807,0.654717072373078,0.8443501496667678,1,blmm
carbohydrateRDC:timepoint48H,f__Ruminococcaceae,0.4648817816051082,1.6650230050834467,0.8725419317156081,1,blmm
carbohydrateSDC:timepoint48H,f__Ruminococcaceae,-0.03087135451633085,1.6633325001868307,0.9893396821611892,1,blmm
carbohydrateRDC,o__Clostridiales,-1.1754458457498258,1.3732486217350994,0.7375436841952333,1,blmm
carbohydrateSDC,o__Clostridiales,-0.015407980859671764,1.3765392920510788,0.9999678688134166,1,blmm
timepoint48H,o__Clostridiales,1.5921390242394995,1.5463608551212134,0.6842932210608992,1,blmm
obesity_groupobesity,o__Clostridiales,-0.6653009700383975,1.776071457595084,0.9943707232808755,1,blmm
carbohydrateRDC:timepoint48H,o__Clostridiales,2.089511044689314,1.8602519728451137,0.5691522090889997,1,blmm
carbohydrateSDC:timepoint48H,o__Clostridiales,1.1155126534370252,1.858243349571445,0.9047656722052556,1,blmm
carbohydrateRDC,other,-1.075875099426638,1.0719150790653327,0.7068357313801084,1,blmm
carbohydrateSDC,other,-0.03062191808222944,1.0746246695762622,0.9995495627269416,1,blmm
timepoint48H,other,6.537356111896321,1.2052922293941717,1.999016815465958e-6,1,blmm
obesity_groupobesity,other,1.1908016254753937,0.6556716663896077,0.9978121890541694,1,blmm
carbohydrateRDC:timepoint48H,other,1.6000878673873105,1.452314917811529,0.5445449185421414,1,blmm
carbohydrateSDC:timepoint48H,other,0.7278396735457768,1.4508161041231464,0.9113609723086686,1,blmm
