parameter,entity,estimate,std.error,p.val.adj,s_var,engine
carbohydrateRDC,f__Family XIII,-1.401584649708435,1.3386416714504978,0.7076757806937971,0.05,blmm
carbohydrateSDC,f__Family XIII,-0.3410215611294025,1.3419912643611598,1,0.05,blmm
timepoint48H,f__Family XIII,-2.4644099346860333,1.5055578316442126,0.7901005247679804,0.05,blmm
obesity_groupobesity,f__Family XIII,-2.1025081833746753,0.8937997122684602,0.33459842647632715,0.05,blmm
carbohydrateRDC:timepoint48H,f__Family XIII,1.596097797555433,1.8136272430451805,0.6162772334148237,0.05,blmm
carbohydrateSDC:timepoint48H,f__Family XIII,0.31641677986243444,1.8117400677159599,0.9835946470185072,0.05,blmm
carbohydrateRDC,f__Lachnospiraceae,-1.2506810193048064,1.1470546509962551,0.7061560520732171,0.05,blmm
carbohydrateSDC,f__Lachnospiraceae,0.03465506535060344,1.1499875197692406,1,0.05,blmm
timepoint48H,f__Lachnospiraceae,0.9293381316246162,1.2894716277346931,0.9355517506374583,0.05,blmm
obesity_groupobesity,f__Lachnospiraceae,-0.44754224535818155,0.6459024159264366,0.984636388853835,0.05,blmm
carbohydrateRDC:timepoint48H,f__Lachnospiraceae,1.6533062414531958,1.5541914985004333,0.5298562848773327,0.05,blmm
carbohydrateSDC:timepoint48H,f__Lachnospiraceae,1.0357244373283958,1.552601956013235,0.9304440568390148,0.05,blmm
carbohydrateRDC,f__Ruminococcaceae,-1.4133182191690432,1.2100632987629247,0.7061560520732171,0.05,blmm
carbohydrateSDC,f__Ruminococcaceae,-0.0501661888872409,1.2131891033002773,1,0.05,blmm
timepoint48H,f__Ruminococcaceae,1.8731229439307922,1.3600375101620577,0.4461964187281186,0.05,blmm
obesity_groupobesity,f__Ruminococcaceae,-0.781910398945741,0.6402139118813215,0.8142101056303552,0.05,blmm
carbohydrateRDC:timepoint48H,f__Ruminococcaceae,0.4845709339508653,1.639636597643612,0.8809202275289545,0.05,blmm
carbohydrateSDC:timepoint48H,f__Ruminococcaceae,-0.0656222894192687,1.637972738525129,1,0.05,blmm
carbohydrateRDC,o__Clostridiales,-1.0897805045401374,1.3517906737516807,0.7554184973786228,0.05,blmm
carbohydrateSDC,o__Clostridiales,0.03571858127974287,1.3550286354044647,1,0.05,blmm
timepoint48H,o__Clostridiales,1.611083794971474,1.522218749861524,0.6671992929231216,0.05,blmm
obesity_groupobesity,o__Clostridiales,-0.6860286607692311,1.7714718929486721,0.9997978246514473,0.05,blmm
carbohydrateRDC:timepoint48H,o__Clostridiales,2.0384625460518944,1.8311822593811933,0.550613468638951,0.05,blmm
carbohydrateSDC:timepoint48H,o__Clostridiales,1.0565271783476617,1.8292043109306946,0.9407708920780863,0.05,blmm
carbohydrateRDC,other,-1.004045252074085,1.04851907158348,0.7141238895519378,0.05,blmm
carbohydrateSDC,other,0.02083880682620963,1.0511666369142652,1,0.05,blmm
timepoint48H,other,6.570105917269309,1.1790090511416411,6.850385369281131e-7,0.05,blmm
obesity_groupobesity,other,1.190897524315832,0.6446560237225524,1,0.05,blmm
carbohydrateRDC:timepoint48H,other,1.5465486445290764,1.420609661254772,0.5322964121364798,0.05,blmm
carbohydrateSDC:timepoint48H,other,0.6987152127002798,1.4191423804090146,0.9528583576721062,0.05,blmm
